Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
171175,8656505,17334310,34625706,73738943,108388524,138752284,173181328,212494543,247141584,281871674,
170426,8701291,17323290,34635616,69381614,104045727,143088796,177602763,212451402,247128268,281945996,
4544332,8665346,17318380,34671305,69377360,108452449,138700262,177556516,212431770,247061762,281823383,
172092,8663904,17325442,34627023,73753994,104040839,143077314,173302690,212455619,247154894,281808306,
172095,8658616,17351199,34669405,69383516,108442773,138718004,177576490,208097491,247152928,281896949,
171747,8686977,17324672,34650183,69341311,104026158,143078011,173238493,212438570,247140980,286269252,
170965,8657762,21713175,34619729,69398706,104055465,138748972,177596551,212512322,247102557,281857273,
172108,8654343,17328818,39008524,73734546,108445171,143076286,177602304,212367566,247158537,281833310,
171951,8659424,17324488,34678722,69349910,104073567,138752894,173187665,212386205,247139234,281870272,
170177,8670223,17329003,34646078,69379188,108431136,143072470,177630074,212459727,247163452,281893752,
171652,8658386,17328419,34631780,69363812,104091666,143120702,177641722,208017187,247220463,281891780,
171121,8653186,17374929,34672699,73773497,104006112,138696319,173255594,212429166,247109977,281850094,
172642,8656410,17320243,34636412,69345066,108459943,143101848,177562558,212439490,242734074,281900543,
171559,8662457,17330572,34632298,69371401,104060654,138712376,173234091,212429790,247124951,281890177,
170172,8659818,17325295,34656266,73737806,108373138,143080422,177560522,212438227,247208184,281818347,
170912,8680696,17330963,38998087,69334263,104053997,138785778,177603974,208078225,247061224,286299594,
171595,8655545,17318596,34655906,69357133,104015315,143082382,173272721,212365262,247129427,281835620,
172782,8662248,17356723,34636483,69327833,108362882,138732839,177641922,212410547,247087711,281914750,
170486,8665324,17321631,34682143,73757847,104029253,143126801,177608037,212439983,247147869,281880911,
171626,8658607,17320581,34649873,69402588,108395185,138736272,173183734,212398628,247192870,281922790,
171228,8663413,17345269,34619958,69373499,104004258,143059214,177621822,208110828,247123177,281817516,
170708,8661619,17328554,34635487,69388869,104061749,138697185,177542825,212497764,247110462,281815959,
171689,8660877,21695158,34634483,73738222,108384049,143054706,173203110,212407550,247152929,281878042,
170046,8660065,17335739,38996485,69349387,104047434,143099029,177599352,212463206,247173033,281914095,
171450,13027987,17349716,34627724,69401293,108414226,138772465,173246727,212464946,247126661,281873049,
171153,8665655,17330558,34661159,73740930,104028569,143091041,177608351,208050383,247139606,281793030,
4543614,8660130,17323476,34630755,69344925,104051726,138712858,177602732,212451303,247083429,286319396,
172953,8659903,17330202,34635534,69348552,108449907,143076456,173160496,212456832,247157479,281866425,
171176,8705898,17321423,34668602,69335150,104074059,138738905,177584561,212423462,247223024,281852399,
172778,8662241,17338846,34638482,73759151,108406318,143073135,177566318,212453467,247109281,281847486,
171175,8666530,17324689,34629923,69336567,104062271,138732001,173201263,212477041,247107532,281836453,
171687,8658227,17351694,39020549,69364393,108386435,143060558,177592674,208014187,247114246,281911825,
171535,8657123,17320750,34634362,69366049,104035167,138700226,173219964,212415689,242803814,281808412,
170623,8658594,17331024,34631086,73729583,104019347,143103473,177587787,212463170,247162398,281800441,
170796,8658081,17329988,34635125,69361602,108379688,138718960,177627618,212402210,247148733,281809288,
170865,8659613,17320815,34663908,69361909,104057865,143093536,173193749,212386236,247150240,281987700,
171804,8657767,17326377,34623537,69366400,108420766,143067052,177616683,208062278,247119687,286252721,
170774,8669638,21689776,34631265,73777928,104038183,138735415,177577608,212399126,247235686,281873615,
171351,8663121,17362398,34667279,69351743,104044135,143090793,173223877,212406850,247159019,281851268,
170208,8661463,17315353,38995771,69360958,108412469,138710065,177607570,212472241,247118523,281836205,
176530,8656121,17326827,34642297,73729511,104011099,143089177,173243230,212443366,247098826,281890256,
209702,8685849,17325025,34667696,69360684,108414832,138702273,177632818,208033209,247104726,281900753,
171739,8661284,17323741,34638794,69421408,104035806,143132146,177622857,212427467,247197911,281895242,
171291,8662567,17327939,34619396,69398104,104019889,138737279,173231286,212395441,247167569,281849526,
170036,8662987,17357225,34648390,73707801,108415889,143090761,177541714,212412369,247058620,281888431,
170448,8663531,17338944,34637888,69368129,104043838,138720427,177580390,212431664,247098974,281880550,
170621,8656199,17329114,34624929,69336911,108398983,143118445,173183799,208112450,247144371,281864683,
171600,8661893,17326681,39019867,73747678,104045239,143052662,177634047,212417752,247194707,286210843,
171820,8658191,17324484,34663682,69333515,104066913,138688887,173236992,212413454,247125668,281943703,
170152,8666900,17368293,34642083,69381251,108431552,143145429,177657073,212364217,247108052,281880534,
4540031,8659917,17329131,34632808,69399223,104046885,138729916,177583830,212399894,247074088,281846207,
171600,8661205,21737205,34649025,73724894,108435435,143158808,173214591,212489857,247234286,281870218,
171057,8650868,17328033,34670759,69369092,104028510,138756338,177552968,208066086,247176602,281869036,
172136,8667282,17328429,34625855,69340140,104057985,143061815,177612796,212446423,242766818,281873055,
172007,8659615,17328328,34640612,69382329,108397296,138698208,173191667,212419234,247121637,281844923,
170225,13057730,17326292,39026585,73771043,104013248,143103295,177648123,212381724,247093117,281822847,
172185,8661587,17346898,34639954,69382951,108377859,138678984,177599738,212411429,247157972,281852862,
170456,8665475,17335293,34671672,69372597,104056808,143073805,173268067,208089543,247191879,286329098,
171662,8657808,17335427,34654624,73745081,108351537,143125938,177556889,212460986,247154712,281883360,
170640,8660636,17343944,34616384,69360390,104038089,138746865,173228452,212435474,247085393,281845596,
171009,8651728,17325720,34627900,69388577,104011921,143159924,177595456,212437838,247108225,281892702,
170528,8654696,17326664,34638641,69350910,108422304,138690044,177629176,212404160,247131536,281819431,
171317,8658008,17322598,34633700,73715691,104062956,143091663,173251379,208068867,247147336,281935397,
171283,8662373,17358158,38989461,69364777,108429248,138692762,177624629,212477599,247213495,281793736,
170772,8654778,17324436,34656274,69341312,104073645,143080552,177632475,212490193,247127930,281917417,
169818,8667005,17373467,34625120,69395268,104033055,138705931,173179978,212433120,247120486,281893517,
171485,8662448,21704761,34633637,73712719,108386647,143126662,177585920,212423335,247115519,281949293,
171006,8661930,17328727,34657718,69373242,104037942,138776374,173219431,212427983,247195493,286197841,
171833,8655820,17322808,34632102,69365027,108395717,143095473,177631904,208052654,247198704,281808718,
172045,8683720,17364564,34628061,69364015,104057105,138724998,177579107,212441197,247173312,281916229,
171709,8663033,17328217,34627614,73751233,104028602,143031296,173227338,212410611,247070173,281868625,
171766,8660945,17355344,39040162,69370958,108410768,143066273,177558110,212430627,247156165,281932449,
170909,8653610,17323615,34631205,69365246,104025369,138710825,177591648,212384491,247184876,281852763,
171573,8659501,17330295,34675154,73773760,108408704,143129222,173166467,208043759,247201295,281870423,
4547755,8660363,17323277,34644340,69366873,104060797,138754655,177601502,212443700,242729150,281887035,
171674,8659381,17333302,34629969,69349201,104049411,143107376,177623248,212445158,247126398,281861055,
171492,8652980,17358966,34633475,69379782,108435814,138726868,173284500,212473455,247116518,281832747,
170627,8659305,17327129,34667450,73710089,104054406,143087112,177558833,212394155,247124819,286254935,
172240,8648978,17360606,34649086,69382209,108394562,138709546,173260007,208021748,247212211,281936140,
171422,8661495,17327113,39004568,69365922,104033358,143075756,177571115,212456517,247102249,281830471,
171976,8657389,17324765,34666937,69334181,104034369,138708119,177630048,212428780,247123634,281905360,
170593,8656736,21702298,34667757,73748287,108396832,143096594,173226104,212452969,247211899,281888076,
172395,8691120,17324603,34625549,69342946,104021370,143147536,177573737,212437081,247172609,281897051,
171590,8656443,17359138,34683949,69360892,108425763,138695253,177581005,212441501,247094414,281896005,
170857,8648404,17319660,34647251,73754142,104047399,143093312,173241419,208060300,247079639,281902085,
171521,8661594,17350395,34643395,69375678,108424781,138722024,177541286,212427943,247107173,281789808,
171711,13030473,17314138,34632739,69404013,104076743,143137410,173178039,212411070,247174600,281903313,
170309,8660550,17335223,39047985,69359340,104050571,138750565,177609179,212448571,247242782,286244286,
170959,8658888,17329884,34659631,73740581,108446877,143070038,177589780,212403763,247121567,281838580,
170308,8659905,17324340,34635460,69365643,104081494,138688168,173253507,208045685,247135881,281862152,
170307,8665228,17355298,34662167,69338742,108421238,143072011,177630279,212484662,247127789,281862189,
170449,8659585,17329770,34665128,69386057,104053259,138752280,177579339,212466088,247179336,281910087,
171336,8660305,17323653,34629689,73723699,104034489,143075202,173183379,212419686,247259621,281820684,
171047,8663037,17339219,34660219,69341328,108402618,143103365,177564647,212415822,247118296,281865569,
171165,8659972,17332479,39038056,69376162,104043159,138735074,173260386,208042140,242732146,281812420,
170601,8662416,17332839,34626702,73719883,108432562,143118628,177653937,212435577,247114282,281900764,
170255,8682166,21725963,34619207,69382740,104082833,138774051,177597429,212477770,247113525,281902758,
170422,8661554,17331413,34678776,69407890,104038379,143097105,173182115,212415919,247199154,281820474,
171306,8654858,17328434,34636709,69340460,108398034,138717701,177574190,212374630,247144902,286253664,
4545264,8670707,17331036,34626406,73756417,104057810,143076489,177589861,208045221,247077695,281924456,
171723,8656834,17330826,34655600,69344572,108367665,138743317,173199977,212440674,247067489,281849814,
171358,8656864,17323754,34636192,69349146,104037595,143047781,177640325,212527872,247174658,281849126,
170437,8660186,17322146,39007436,69354032,104039393,138746963,177617325,212470970,247190176,281861095,
170579,8652634,17345187,34634267,73755617,108396214,143101820,173223049,212459499,247103738,281775405,
171974,8655815,17323896,34652206,69372711,104024041,138763559,177579535,212388816,247127131,281888377,
170722,8660234,17324146,34623850,69354837,108407804,143066827,173198527,208057810,247134924,281811102,
170661,8658084,17322138,34628397,73697444,104019584,143112021,177572078,212389664,247148888,281795631,
170513,8663760,17324727,34673048,69358980,104060554,138701443,177541294,212467892,247182597,281916087,
172436,8648196,17327243,34632051,69341927,108418514,143085287,173249422,212422512,247091085,281887578,
170790,8698218,17329660,34651967,69353902,104015964,138690650,177594813,212382020,247093707,286271290,
171504,8659143,17336384,39022382,73775557,108431970,143084140,177613847,208017115,247145505,281841102,
170897,8657746,17329902,34637816,69346127,104063131,138721851,173168303,212432440,247140702,281852939,
172582,8659253,21692626,34631294,69421633,108394500,143052825,177566616,212452121,247149606,281907647,
171340,8659732,17323818,34654083,69363421,104035329,138720560,173186517,212476446,242699211,281859499,
170963,8661402,17318490,34652988,73747661,104009674,143154218,177596911,212423781,247134555,281852600,
171433,8660598,17327508,34631888,69407329,108387450,138718929,177623524,208013351,247165846,281857775,
171319,8645909,17336930,34640180,69341012,104000613,143086666,173255477,212372742,247123209,281958017,
171893,8662340,17325386,34673459,73779482,108402674,138692321,177653524,212371070,247152816,281855977,
171197,13073047,17325701,39001181,69378031,103998109,143083682,177535485,212418840,247122450,281836589,
171460,8660155,17328375,34661919,69368079,104032819,143077622,173241380,212424125,247099429,286313014,
172461,8656261,17321254,34666541,69370125,108457870,138745165,177578266,208087353,247189660,281872866,
170328,8659680,17349593,34627495,73749841,104035204,143095925,173242013,212466038,247216162,281918891,
171892,8658670,17329207,34626024,69379590,108420163,138730284,177562736,212396656,247149105,281872068,
4545574,8667733,17345444,34660230,69369466,104031568,143116951,177637265,212374471,247132384,281818172,
172160,8656430,17334816,34629992,69333616,104067523,138686222,173223152,212437684,247130950,281924754,
170447,8673530,17330031,34640660,73736927,108424263,143083556,177619056,212443564,247139481,281906664,
170994,8661412,17326140,39032559,69324893,104039362,138692625,177541935,208023412,247113530,281884873,
171613,8655822,21700503,34624711,69370708,108408133,143091702,173266078,212452886,247041183,281778182,
170374,8660091,17345375,34628081,73739238,104055866,138688869,177591074,212397144,247097160,281857940,
171274,8658153,17326847,34626224,69320839,104037165,143065293,173251196,212432960,247243390,281911602,
170159,8661490,17352878,34649735,69379203,108372569,143107516,177556264,212483161,247181873,286260823,
171461,8661891,17333145,34637404,69362242,104038249,138736881,177588141,208102054,247165276,281903730,
172082,8669816,17333810,34635717,73742681,108397041,143115811,173164397,212423396,247098161,281831994,
170571,8665746,17330037,34658241,69401468,104012188,138706389,177606998,212426432,242708459,281944556,
170989,8659772,17335324,39002212,69350104,103989247,143089998,177583523,212407029,247183784,281869432,
170123,8655017,17364486,34641988,69403658,108435948,138682975,173243463,212414753,247195740,281829497,
172029,8695021,17328066,34652133,73741866,104071352,143094923,177616027,208093890,247127964,281812040,
171451,8662258,17346782,34642314,69337180,108424111,138716487,173246578,212442581,247114151,281951630,
171323,8659003,17318049,34621105,69355628,104070367,143074486,177643093,212449503,247097316,281938258,
171148,8659575,17330109,34641093,73714998,104030899,138724739,177545760,212421203,247144600,286249560,
172309,8651391,17327850,34651685,69361425,108424667,143109152,173229338,212335666,247164780,281853068,
170320,8660178,17356819,34641543,69350385,104025485,138721483,177581114,208031776,247142782,281853042,
171211,8663325,21706812,39010489,69323781,108387472,143090754,177605713,212483798,247108530,281922017,
172048,8656830,17332601,34636366,73713110,104031805,143090423,173251845,212474215,247104095,281924346,
170425,8656736,17367993,34622910,69341497,104037806,138705037,177637913,212457899,247173450,281817440,
170814,8703624,17331532,34645406,69380112,108415039,143116506,173294222,212414483,247155293,281879036,
170740,8662010,17325396,34628973,69403900,104029395,138706938,177580084,212413238,247143490,281941313,
4547072,8657872,17327869,34663797,73706331,108419008,143110859,177557747,208020748,247075590,281869432,
172115,8651832,17353269,34648485,69422752,104065110,138743195,173186178,212503366,247133117,281808142,
170129,13033333,17322282,34632223,69379523,108446933,143107104,177564329,212500387,247121109,281920444,
171703,8680556,17322599,39044560,73756629,104081923,138730319,177646609,212407640,247209011,286247134,
172243,8661889,17335046,34659120,69385548,104013063,143070394,173202935,212427355,247103141,281860847,
171270,8661075,17323914,34613652,69335203,108442031,138697026,177633075,208028722,242758383,281842304,
171716,8660953,17335183,34656217,69353266,104029975,143060278,177559567,212419934,247148231,281939457,
171646,8664031,17332604,34632271,73741307,108432586,143118616,173228254,212457810,247200291,281888364,
170345,8662250,17355554,34632857,69374934,104034655,138700326,177562835,212457924,247206157,281849064,
171746,8658750,17316377,34638945,69361343,104057521,143068992,173247420,212450222,247131475,281812810,
170380,8662803,21706681,34671421,69357759,108389235,138739942,177583334,208031068,247122690,281936008,
171023,8657829,17318406,39000180,73734998,104022028,143141388,177607016,212393018,247194159,281914587,
170981,8693757,17332089,34629463,69372810,108430088,138739701,173233044,212391893,247160179,281829191,
171448,8655738,17322434,34649765,69332773,104035940,143067474,177579280,212466943,247183424,281838391,
170394,8661693,17330295,34612076,73750384,104036560,138704360,177612921,212431665,247152257,286232063,
170689,8654073,17363014,34640460,69324478,108396643,143095952,173209306,208021851,247123759,281926768,
171617,8699927,17325777,34655652,69361719,104064893,138783753,177511716,212475312,247215354,281832911,
170739,8660511,17316225,34627211,69379585,108439412,143105626,173214549,212420345,247184623,281864083,
170764,8657414,17330687,34640546,73714834,104021058,138741813,177645514,212427520,247134874,281835059,
172151,8665984,17321216,38998293,69424428,104046708,143073374,177671402,212506142,247089438,281912798,
171726,8656060,17324890,34663541,69361430,108454763,143112603,173238214,212388152,247166512,281884910,
171955,8657625,17330585,34627090,69373901,104008195,138671108,177567814,208059579,247133281,281840627,
171871,8662129,17323411,34661419,73763615,108390994,143091509,177604048,212440820,247147175,281813657,
171483,8666771,17323948,34669348,69351883,104024140,138699001,173201002,212392333,247136833,281876422,
4541423,8663443,17336705,34641508,69356667,104028726,143127186,177630700,212434339,247087723,286311746,
171684,8682406,17325306,34625490,69373563,108384765,138766459,173195928,212418549,247218649,281868785,
171245,8669781,21699497,34673877,73700731,104006467,143110610,177653766,208045322,247160150,281849457,
172032,8660108,17321001,39037869,69361556,108401207,138729592,177598567,212405466,242727652,281831280,
171269,8657369,17356909,34631945,69344703,104054914,143067862,173214407,212488196,247192639,281932836,
171988,8654600,17320251,34663026,73720247,104034722,138816651,177550362,212440304,247162011,281904576,
170916,8678636,17327564,34671882,69362708,108421904,143090248,177605364,212403430,247156813,281778824,
171257,8654780,17316416,34643603,69348625,104085376,138688937,173165859,208021337,247181883,281838914,
171841,8663526,17335681,34650999,69384675,108447890,143064888,177566500,212417076,247069745,281777134,
171417,13027106,17345383,34633895,73713634,104044426,143134726,177667876,212448810,247117514,281900961,
170807,8657370,17330918,34634236,69354372,108409905,138753067,173229456,212500462,247128840,281877995,
171795,8652997,17370488,38993543,69388988,104026540,143116106,177607535,212426184,247168050,286212051,
172190,8657949,17332702,34655455,69337789,104022650,138740404,173184050,208011448,247153085,281865625,
172090,8662585,17328717,34654363,73797641,108424054,143107997,177568000,212421016,247144114,281894701,
172172,8663098,17327309,34630370,69364817,104046084,138707718,177559712,212422923,247119201,281896852,
170906,8669202,17321615,34659517,69365279,108365205,143088201,173236776,212446808,247106997,281824761,
170993,8662889,17357626,34646562,73768955,104049136,138707561,177629217,212498682,247162607,281879808,
170865,8658681,21702069,34618774,69340469,103995627,143059847,177637445,212460673,247133676,281860791,
170344,8663954,17342659,34663735,69434218,108396400,138752792,173216244,207980897,247100976,281899769,
170307,8659861,17326669,39010289,69380965,104058902,143106995,177626800,212395145,247122714,281940852,
171221,8667219,17333703,34627758,73710387,108445587,143148142,173224209,212439628,247119270,286242931,
171450,8658094,17320696,34629113,69390142,104088631,138734939,177638390,212445048,247212070,281874161,
171025,8663587,17345812,34665631,69331791,104011540,143078757,177583076,212453953,247133191,281911607,
170981,8661885,17330856,34633646,69363692,108381242,138739238,173252264,208040762,242767836,281915048,
170313,8660765,17363983,34624695,73757322,104037597,143076386,177580884,212408578,247109323,281830819,
4546541,8663326,17315289,34646402,69332908,108420273,138689616,177589490,212413837,247177792,281809262,
171247,8660047,17331005,34641088,69374919,104037484,143093064,173198226,212443516,247177022,281931846,
171552,8661227,17316784,38997472,73741703,103996987,138746504,177633641,212471747,247195728,281931192,
171215,8678188,17330832,34616307,69378734,108398725,143120413,177617052,208007149,247113174,281881252,
170729,8647244,17348129,34668329,69384711,104082464,138708599,173200019,212416428,247089242,281842027,
170329,8663745,17322770,34625155,69354169,108412534,143076512,177613147,212446056,247101936,286295553,
170589,8659788,17368275,34630208,73776998,104049700,138702557,173204923,212468624,247196473,281925475,
171662,8665640,21706082,34670764,69379314,104043269,143122316,177558858,212458852,247207985,281891932,
171945,8655435,17315586,34628360,69370327,108460181,143115307,177560336,208050091,247121952,281861680,
171939,8667649,17328700,34621396,69365533,104027007,138741015,173217428,212430558,247146404,281828126,
170630,8662896,17319980,39012758,73720524,108403961,143069611,177581303,212423188,247219226,281856914,
170632,8658381,17355521,34632836,69340492,104055632,138737469,177652931,212431068,247156137,281928406,
171704,8653558,17334909,34638810,69368433,104050200,143088748,173217139,212450227,247164381,281901471,
170120,8662388,17345577,34614817,73709309,108422770,138669542,177577537,212500957,247136333,281821628,
171494,8659638,17332734,34659940,69379800,104007108,143074606,173157013,208091371,247122871,281876490,
171873,13029426,17333403,34644121,69317760,108385216,138677494,177568365,212400175,247136877,281948635,
171968,8657585,17324387,34661483,69356086,104049779,143152436,177564057,212404978,247197748,286286750,
171725,8687727,17346880,34663048,73723074,108412097,138734811,173229405,212397330,247112908,281829300,
170269,8663878,17325655,39011505,69323300,104058582,143094632,177541758,212442783,247100348,281868964,
170820,8664886,17320248,34645553,69373608,104084647,143121312,177642031,208083629,242708503,281840939,
171114,8659456,17327154,34675649,69380697,108441047,138719207,173195701,212417761,247145245,281908421,
172370,8667606,17326404,34639524,73729132,104079506,143078667,177592358,212422041,247224212,281847141,
171377,8659482,21709022,34633038,69411902,108446962,138720918,173174605,212389604,247216334,281907047,
171394,8667577,17325718,34650172,69331301,104027761,143111379,177609263,212411524,247094148,281870577,
4545312,8658612,17340158,34669443,73781864,104061366,138723754,177571165,208030239,247157828,281896131,
170690,8664103,17327382,34628791,69368820,108372188,143143764,173224660,212455057,247176628,281832896,
170893,8666643,17327812,39019159,69340817,103990532,138710188,177644779,212435179,247199555,286242638,
170301,8665000,17327324,34673149,69342156,108434084,143121496,177575486,212413282,247134355,281915312,
171158,8656051,17321747,34636562,73714250,104060149,138736391,173255200,212421151,247130266,281890958,
170492,8664288,17321314,34633857,69357314,104033057,143124789,177568165,208020331,247071400,281869806,
169872,8699857,17328534,34673724,69372737,108455142,138718781,173236307,212480458,247178898,281813691,
172143,8656917,17366770,34629381,69330594,104060938,143044340,177649695,212491279,247183720,281904239,
170587,8659322,17323637,34625318,73757437,108430649,143089420,177647837,212482869,247161334,281839157,
171289,8664018,17321515,34674181,69375538,104078024,138691961,173226578,212442815,247134798,281907837,
171313,8657838,17325064,39002027,69391994,104060882,143126791,177640635,212468543,247083576,281870976,
171710,8659270,17329421,34641291,73783049,108404234,138708695,177606382,207999567,247214425,281862981,
171601,8658695,17324600,34652301,69344180,104020870,143106701,173246559,212419189,247167550,286276604,
171179,8655367,17327891,34635066,69407804,108426375,138727718,177556641,212462538,247119836,281875562,
171047,8668290,21731917,34628255,69357772,104011937,143151955,177599888,212470943,247117962,281855132,
170531,8659189,17328876,34627302,73731381,104033345,138723786,173220339,212429446,247119315,281850216,
170992,8659745,17326028,34663384,69398520,108440924,143055866,177618955,208062135,242776650,281987119,
170629,8663749,17328497,34634241,69329724,104042613,138706862,173211621,212366380,247123364,281844799,
171063,8656183,17329787,39010981,69383033,108445947,143124791,177569465,212433679,247132032,281874536,
170703,8659566,17330948,34678374,73745792,104084833,143168811,177541976,212453702,247098979,281798589,
173274,8678228,17347912,34631614,69341674,108454769,138741169,173197519,212428686,247122557,281870974,
171008,13028091,17330535,34633182,69383555,104026964,143113428,177577350,208056301,247134612,281893688,
171932,8662686,17325908,34654935,73716926,104038221,138693591,177582572,212449776,247125673,286255801,
170995,8662749,17320759,34629914,69371297,108399289,143103453,173240157,212404041,247181969,281865984,
4546098,8659029,17322987,34637212,69356004,104052510,138737201,177620365,212434820,247100926,281812786,
170725,8668845,17325233,34632283,69349048,108385156,143050810,173196625,212452428,247087135,281869250,
170654,8660857,17328567,39032490,73738004,104003248,138689893,177531113,208043418,247107366,281913555,
171958,8658404,17370951,34636974,69348901,104012756,143052857,177603860,212444590,247192178,281949733,
171198,8659317,17324883,34647747,69355769,108434402,138735369,173210306,212401464,247151120,281831855,
170221,8660806,21702051,34656013,69398081,104039828,143097218,177679974,212439740,247102783,281851435,
172583,8666332,17327620,34632748,73729587,108424635,138698221,177611438,212422048,247093847,281924347,
171463,8662117,17320249,34635354,69392424,104059336,143127598,173240097,208039107,247193115,281859512,
170921,8655877,17329446,34671800,69368228,104088880,143110004,177572416,212404202,247130134,286235245,
171777,8684942,17327288,39041697,73747006,108426888,138746263,177578081,212392715,247122123,281838572,
171721,8654905,17369031,34627971,69404709,104015732,143100203,173182545,212381012,247111051,281871926,
170364,8658471,17323943,34683911,69339297,108405969,138706451,177576108,212495684,242757776,281849273,
171120,8654694,17327718,34643095,69378216,104027263,143090413,173242225,212465559,247143703,281873881,
170136,8660447,17332245,34647700,73736516,104006067,138728674,177616369,208066363,247177452,281827739,
171244,8665522,17331480,34673890,69343610,108412840,143071617,177592431,212447224,247125920,281833515,
170542,8661114,17345848,34687782,69369967,104033700,138687431,173308914,212423237,247098908,281891698,
172883,8651808,17320575,34638272,69336162,108430155,143147173,177572832,212400119,247195934,281879386,
171715,8663197,17356254,38996899,73749533,104035914,138761206,177568719,212468197,247179794,281946154,
171255,8664194,17324829,34661180,69384748,104060559,143072566,173184556,208024922,247145441,286231243,
171050,8656190,17329169,34655313,69335743,108429438,143091674,177595508,212420152,247121575,281843234,
171763,8658835,21699937,34632123,73812937,104052086,138681757,173246712,212417859,247107929,281873621,
170712,8657890,17347276,34644561,69355804,108399799,143085024,177607533,212437321,247114504,281874444,
171178,8660819,17317561,34640379,69372598,104019213,138728482,177617441,212399552,247178193,281893202,
171803,8704912,17375752,34628944,69391002,104052568,143086020,173252087,208124661,247160515,281831105,
4548611,8654618,17324947,34682876,73703646,108419239,138768624,177619333,212448101,247130913,281817480,
172611,8664660,17327995,38994042,69396503,104042940,143091582,177602688,212429584,247096111,281801572,
171884,8651250,17328974,34630429,69364721,108407454,138768298,173188823,212404066,247144551,281890920,
171733,8667271,17324489,34635495,69373882,104100951,143102509,177544443,212420476,247173777,281888481,
170980,8660984,17354253,34647006,73752421,108422732,138675271,173239749,208034886,247185108,281774987,
170867,13035415,17320226,34634549,69331808,104018800,143108067,177631888,212477946,247138996,286227448,
172212,8648261,17345347,34630831,69392435,104094338,143098580,177608173,212422103,247085541,281853248,
171760,8661302,17324515,34656559,73748483,108407916,138747517,173226507,212424391,247084973,281901757,
172111,8677528,17327502,34622829,69335894,104063693,143104271,177568031,212411013,242724286,281901423,
171647,8658728,17328500,39011754,69355477,108401302,138719691,177586249,212494385,247195930,281889910,
171477,8665831,17331532,34631140,69339706,104061050,143136259,173172141,208097197,247136018,281801932,
172620,8648172,21732690,34658158,73723747,104018665,138747750,177595271,212479689,247123775,281903512,
170553,8667332,17327056,34636295,69371697,108412621,143067915,177627298,212400365,247079543,281854233,
170613,8668122,17355217,34623591,69330799,104092857,138726022,173244925,212412227,247067752,281842820,
172012,8662295,17324103,34665933,69368253,108364101,143063817,177670283,212367307,247123841,281844339,
171228,8658302,17317537,34635719,73756015,104093742,138753426,173173008,208071832,247176676,281873089,
170888,8661642,17319884,34647668,69392076,104071731,143140421,177592812,212429219,247126446,286304993,
171678,8662295,17336646,39019955,69383259,142120564,143135567,177588268,212468253,247145787,281775095,
171414,8659543,17367390,34617133,73708045,119934313,138725901,173206306,212419984,247106803,281879695,
170220,8660961,17325787,34625632,69410764,104030972,143102551,177634227,212383974,247123237,281853529,
170503,8651920,17362670,34669005,69357740,108361055,138723446,177632522,208015358,247161624,281940104,
170383,8658968,17333255,34643199,69333936,104014957,143075148,173250008,212473096,247118953,281871583,
170565,8674480,17321256,34631766,73732871,108410118,138726310,177581904,212482415,247076395,281828084,
171506,8661050,17332346,34663690,69330611,103994987,143075862,177596848,212451758,247164139,281837635,
171687,8657196,17372484,34678450,69361821,104056267,138668835,173172175,212418077,247198481,281864603,
4546280,8671514,21709042,39000517,69360592,108438133,143126840,177621905,212457373,247093869,281967282,
171388,8692222,17329324,34664595,73706840,104085682,138735050,173202355,208007031,247186520,286259837,
170183,8657619,17332455,34642492,69364467,108438135,143097048,177651796,212418936,242783713,281893471,
170165,8656684,17318807,34622687,69327460,104041840,138734705,177573905,212458143,247070442,281828487,
170855,8669984,17326599,34632022,69368403,104000400,143135700,173196395,212462086,247119480,281849974,
171130,8663280,17320820,34660024,73758918,108394640,143106489,177542821,212437307,247146063,281942301,
171023,8662679,17349843,34631649,69332532,104005222,138741458,177559090,208047487,247280141,281861752,
170975,8654562,17319470,34634642,69398454,108366055,143095828,173168568,212387203,247165415,281871892,
170474,8660781,17329044,39016204,73748862,104084650,138724721,177570898,212385188,247144026,281846924,
170566,8663952,17319167,34625026,69366032,104033307,143099583,173239817,212396397,247119887,281917589,
171561,8687756,17335284,34642992,69388797,108409962,138754164,177603710,212449649,247118635,281968096,
172439,13030089,17330053,34628144,69347040,104034499,143101259,177562599,208044454,247132703,281865779,
171573,8656954,17326393,34637799,73748179,108392004,138726302,173221687,212423824,247061288,286220323,
170842,8660201,17356405,34627684,69367331,104033845,143148629,177574148,212384536,247193675,281895578,
171248,8658482,17327118,34627727,69332325,104050993,138690519,177602064,212418103,247120427,281883248,
170771,8707070,17324706,34643697,69332016,108432166,143064886,173244469,212433522,247147701,281829502,
170687,8658880,21703640,38987188,73722831,104044136,143080260,177585558,208085205,247174227,281889383,
170726,8655556,17324498,34642620,69373892,108412769,138703668,173241735,212394052,247130915,281899931,
171224,8657164,17326779,34654808,69349141,104056178,143092242,177591556,212415367,247166463,281810407,
172042,8654529,17329740,34632672,73756212,104035879,138746892,177611967,212427950,247150389,281958041,
171795,8658713,17375156,34624532,69392704,108434540,143120417,173189025,212400497,247137937,281787138,
